Date,IEAG IM,XBAG IM,XBAE IM,GAGG IM,DJCOMEX IM,CRB IM,XDBC IM,CRWE IM,CCUSAS IM,WCOA IM,CRBA IM,CMOD IM,R1JKEX IM,ICOV IM,IEAC IM,SE15 IM,XBLC IM,XB4N  IM,EUCO IM,ECOEUA IM,IEXF IM,ECRP IM,PSFE IM,LQDE IM,USCO IM,LUSC IM,JNKE IM,WING IM,CORP IM,SAFRI IM,AEJ IM,INDI IM,KOR IM,MAL IM,TWN IM,APEX IM,FXC IM,IKOR IM,ITWN IM,IFFF IM,XMKO IM,XMAS IM,XMTW IM,XNIF IM,XAXJ IM,CI2 IM,CSKR IM,CSEMAS IM,XMIN IM,XCS3 IM,XCS4 IM,AASI IM,TAI IM,EMAE IM,XCHA IM,AJEUAS IM,RQFI IM,CASH IM,CHNA IM,CNAA IM,BRA IM,LATAM IM,IBZL IM,LTAM IM,XMLA IM,XMBR IM,XMEX IM,CSMXCP IM,ALAT IM,BRZ IM,TUR IM,ITKY IM,XMRC IM,RDXS IM,EMKT IM,IEEM IM,XMEM IM,XMEA IM,XSFR IM,SEMA IM,AEEM IM,EMMV IM,EMRG IM,EMGEAS IM,EMMEUA IM,EIMI IM,MXFS IM,EMV IM,MVAM IM,HMEM IM,XMME IM,SXXPIEX IM
08/19/2010,187.3594,418.1825,177.2782,197.04,283.9666,268.13,274.5882,87.6259,1100.9491,328.9497,498.0394,265.3242,170.1286,169.7549,183.5963,177.3263,183.5963,177.9918,183.5963,171.5592,177.9918,183.5963,183.5963,195.4621,2079.77,2481.02,140.1745,169.329,194.89,4528.6201,301.0761,502.486,495.448,334.686,165.598,293.231,23436.52,495.448,165.598,281.621,495.448,347.0461,165.598,6058.1,293.231,502.486,495.448,347.0461,1258.146,334.686,646.318,347.0461,4209.07,347.0461,3792.73,293.231,3792.73,3778.7065,9991.9153,3778.7065,66887.1328,593.2146,648.35,785.763,593.2146,648.35,441.75,4421.6147,593.2146,648.35,783.7896,290.176,3262.187,1750.0564,375.3943,375.3943,375.3943,315.1363,1084.0349,375.3943,375.3943,89.9738,375.3943,375.3943,375.3943,1068.92,375.3943,1151.7334,98.7565,375.3943,375.3943,421.47
08/20/2010,187.765,415.5975,177.3201,195.82,286.408,266.89,272.6293,87.0853,1093.9283,327.1273,492.3673,263.851,170.3866,170.1617,183.9659,177.5477,183.9659,178.3496,183.9659,171.8107,178.3496,183.9659,183.9659,195.6139,2074.6201,2473.8401,140.1745,169.329,193.7,4443.1499,298.5735,500.419,489.391,334.026,165.319,291.819,23323,489.391,165.319,280.239,489.391,345.4905,165.319,6209.76,291.819,500.419,489.391,345.4905,1262.9771,334.026,649.334,345.4905,4219.83,345.4905,3720.37,291.819,3720.37,3702.5896,9866.8701,3702.5896,66677.1563,591.3361,646.002,783.466,591.3361,646.002,441.991,4421.0806,591.3361,646.002,779.454,287.959,3219.927,1719.5058,373.0975,373.0975,373.0975,310.3832,1073.9664,373.0975,373.0975,89.6561,373.0975,373.0975,373.0975,1062.7092,373.0975,1146.0801,98.5609,373.0975,373.0975,418.58
08/23/2010,187.7732,415.9828,177.3835,196,286.1977,265.91,272.0213,86.9529,1091.9467,326.7189,489.5078,263.0545,170.3858,170.1321,183.9907,177.622,183.9907,178.3395,183.9907,171.8427,178.3395,183.9907,183.9907,195.2579,2076.01,2472.5601,140.1745,169.329,193.76,4485.73,298.7871,501.393,487.63,337.218,166.139,291.38,23093.77,487.63,166.139,279.695,487.63,344.9433,166.139,6146.15,291.38,501.393,487.63,344.9433,1270.016,337.218,647.917,344.9433,4217.44,344.9433,3711.97,291.38,3711.97,3701.3208,9857.7436,3701.3208,65981.8594,587.3138,640.153,778.495,587.3138,640.153,436.174,4358.8091,587.3138,640.153,776.7167,287.068,3217.178,1718.5974,372.4383,372.4383,372.4383,311.6595,1075.3431,372.4383,372.4383,89.7637,372.4383,372.4383,372.4383,1061.265,372.4383,1148.7959,98.9368,372.4383,372.4383,421.25
08/24/2010,188.5075,418.372,177.9324,197.12,282.0064,262.35,269.4735,86.0977,1078.7266,323.5944,484.8732,259.7449,170.7362,170.808,184.513,177.823,184.513,178.8668,184.513,172.2349,178.8668,184.513,184.513,195.7351,2085.3601,2495.05,140.1745,169.329,194.68,4431.0801,295.4483,494.875,482.368,335.784,164.845,288.822,22896.18,482.368,164.845,277.39,482.368,341.6952,164.845,6203.57,288.822,494.875,482.368,341.6952,1263.196,335.784,642.597,341.6952,4181.87,341.6952,3731.84,288.822,3731.84,3729.3047,9871.9283,3729.3047,65156.3594,576.4188,629.052,764.385,576.4188,629.052,422.657,4231.7949,576.4188,629.052,771.4936,285.448,3136.5071,1676.6593,367.6746,367.6746,367.6746,306.5819,1059.5531,367.6746,367.6746,89.0968,367.6746,367.6746,367.6746,1048.5439,367.6746,1143.3607,98.3697,367.6746,367.6746,414.1
08/25/2010,188.6288,417.2169,177.9743,196.58,282.0229,261.69,269.59,85.9994,1076.7869,323.1339,483.0058,258.6131,170.7418,170.9014,184.5031,177.7559,184.5031,178.885,184.5031,172.1897,178.885,184.5031,184.5031,196.2327,2078.8999,2483.52,140.1745,169.329,194.02,4335.1401,291.7918,490.718,473.011,333.965,161.099,286.156,22785.99,473.011,161.099,274.801,473.011,337.7259,161.099,6203.57,286.156,490.718,473.011,337.7259,1274.915,333.965,638.238,337.7259,4151.59,337.7259,3643.96,286.156,3643.96,3644.3516,9668.8358,3644.3516,64803.4297,572.9775,624.872,759.74,572.9775,624.872,421.074,4224.4272,572.9775,624.872,765.4048,282.81,3099.179,1657.9396,363.6013,363.6013,363.6013,301.7316,1048.1877,363.6013,363.6013,88.1576,363.6013,363.6013,363.6013,1036.6509,363.6013,1132.7783,97.4107,363.6013,363.6013,410.93
08/26/2010,188.5614,418.7007,177.9817,197.28,282.5465,263.93,273.1396,86.8018,1091.0513,327.0157,487.1204,261.3811,170.6724,170.7644,184.3647,177.6872,184.3647,178.7488,184.3647,172.0076,178.7488,184.3647,184.3647,195.8834,2083.8401,2495.5,140.1745,169.329,194.86,4430.6699,293.4514,491.554,474.573,336.661,160.691,286.274,22654.77,474.573,160.691,274.868,474.573,337.7729,160.691,6276.92,286.274,491.554,474.573,337.7729,1272.746,336.661,638.467,337.7729,4160.73,337.7729,3652.19,286.274,3652.19,3656.7573,9672.9692,3656.7573,63867.4805,571.3152,620.661,757.742,571.3152,620.661,420.818,4223.0327,571.3152,620.661,781.5925,289.049,3165.679,1698.4718,364.8959,364.8959,364.8959,308.6517,1061.2756,364.8959,364.8959,88.7479,364.8959,364.8959,364.8959,1040.0319,364.8959,1138.579,97.9937,364.8959,364.8959,414.44
08/27/2010,188.2434,416.4024,177.302,196.2,286.0918,267.15,276.842,87.5258,1107.1241,330.3582,491.4166,264.2557,170.5584,170.5896,184.0978,177.5556,184.0978,178.5133,184.0978,171.7959,178.5133,184.0978,184.0978,195.3705,2063.3401,2441.1399,140.1745,169.329,193.5,4389.4502,293.7501,484.72,472.38,336.624,161.343,285.661,22634.42,472.38,161.343,274.691,472.38,336.7629,161.343,6282.16,285.661,484.72,472.38,336.7629,1248.778,336.624,647.917,336.7629,4233.5,336.7629,3663.69,285.661,3663.69,3672.0464,9693.1128,3672.0464,65585.1406,585.6131,639.718,776.141,585.6131,639.718,426.152,4274.9067,585.6131,639.718,785.0593,290.219,3187.3469,1707.8982,366.4068,366.4068,366.4068,308.8591,1066.5054,366.4068,366.4068,89.1039,366.4068,366.4068,366.4068,1043.5626,366.4068,1144.5825,98.3849,366.4068,366.4068,417.09
08/30/2010,188.2434,417.3357,177.57,196.63,288.0749,267.65,277.3828,87.6417,1105.6445,330.3582,493.4587,265.418,170.8196,170.9269,184.0978,177.5556,184.0978,178.5133,184.0978,172.0796,178.5133,184.0978,184.0978,194.5825,2074.0801,2462.78,140.1745,169.329,193.98,4463.5801,297.2257,485.293,482.518,340.892,161.918,288.217,22825.47,482.518,161.918,277.417,482.518,340.064,161.918,6272.78,288.217,485.293,482.518,340.064,1246.392,340.892,660.282,340.064,4286.83,340.064,3734.04,288.217,3734.04,3749.3525,9824.964,3749.3525,64260.7891,575.2064,625.854,763.291,575.2064,625.854,418.509,4200.7261,575.2064,625.854,783.8226,289.762,3188.511,1707.8982,367.2707,367.2707,367.2707,310.2748,1064.4436,367.2707,367.2707,89.6177,367.2707,367.2707,367.2707,1046.1072,367.2707,1149.3718,98.5988,367.2707,367.2707,417.03
08/31/2010,188.7174,418.6888,178.0142,197.27,284.6327,264.08,274.8832,87.1525,1099.0674,329.3958,487.7538,262.7116,170.892,171.0465,184.4972,177.7812,184.4972,178.9594,184.4972,172.1561,178.9594,184.4972,184.4972,195.464,2077.99,2472.1201,141.5881,170.0817,194.4,4450.52,293.9323,482.513,473.827,340.892,159.475,285.681,22562.4,473.827,159.475,274.87,473.827,336.6025,159.475,6191.25,285.681,482.513,473.827,336.6025,1234.3879,340.892,664.963,336.6025,4311.51,336.6025,3715.58,285.681,3715.58,3743.6848,9741.783,3743.6848,65145.4492,583.2244,636.51,773.616,583.2244,636.51,421.541,4227.666,583.2244,636.51,792.2842,293.165,3188.126,1710.5482,366.4246,366.4246,366.4246,311.0171,1070.4365,366.4246,366.4246,89.4917,366.4246,366.4246,366.4246,1043.0376,366.4246,1148.3925,98.5458,366.4246,366.4246,417.27
09/01/2010,188.1133,418.1224,177.3955,197.01,285.7326,268.41,279.0201,88.0757,1116.0107,332.8912,495.023,266.0197,170.5625,170.4514,183.99,177.5759,183.99,178.3872,183.99,171.5405,178.3872,183.99,183.99,195.3726,2066.3401,2440.6299,141.5881,170.0817,194.17,4655.79,299.9337,491.955,484.369,343.938,159.797,289.319,22745.89,484.369,159.797,278.136,484.369,340.8878,159.797,6269.95,289.319,491.955,484.369,340.8878,1269.437,343.938,675.525,340.8878,4354.63,340.8878,3689.78,289.319,3689.78,3711.344,9717.893,3711.344,67072.5313,603.6233,660.547,799.847,603.6233,660.547,434.051,4344.4185,603.6233,660.547,806.795,298.599,3259.0359,1745.3879,373.9306,373.9306,373.9306,319.2046,1096.8066,373.9306,373.9306,90.8425,373.9306,373.9306,373.9306,1063.9969,373.9306,1168.4641,99.8736,373.9306,373.9306,428.73
09/02/2010,187.8159,417.6602,177.0981,196.79,287.9182,271.04,281.2287,88.9524,1124.5857,335.0328,499.7614,268.2218,170.3253,169.998,183.7735,177.5116,183.7735,178.1483,183.7735,171.4413,178.1483,183.7735,183.7735,194.4326,2063.53,2429.6599,141.5881,170.0817,193.95,4653.23,302.7039,494.052,488.397,347.205,161.112,291.75,23172.04,488.397,161.112,280.617,488.397,343.9622,161.112,6269.95,291.75,494.052,488.397,343.9622,1260.512,347.205,677.915,343.9622,4357.6,343.9622,3737.96,291.75,3737.96,3765.3809,9821.6349,3765.3809,66808.0781,602.5421,657.773,798.199,602.5421,657.773,436.237,4364.1509,602.5421,657.773,810.624,300.066,3280.5791,1755.9555,376.0693,376.0693,376.0693,320.8553,1102.9929,376.0693,376.0693,91.2266,376.0693,376.0693,376.0693,1070.5795,376.0693,1173.4248,100.4604,376.0693,376.0693,428.73
09/03/2010,187.2513,417.1529,176.6911,196.55,290.227,272.66,283.0523,89.1287,1131.1882,337.2896,502.3136,271.0998,170.0513,169.496,183.4607,177.3806,183.4607,177.7739,183.4607,171.2508,177.7739,183.4607,183.4607,193.9476,2058.5,2420.4199,141.5881,170.0817,193.78,4696.5,304.7561,495.073,491.948,346.709,163.919,293.992,23338.58,491.948,163.919,282.972,491.948,346.8636,163.919,6333.39,293.992,495.073,491.948,346.8636,1277.038,346.709,683.431,346.8636,4419.65,346.8636,3741.03,293.992,3741.03,3773.5308,9790.0895,3773.5308,66678.6172,607.9579,663.497,804.393,607.9579,663.497,441.194,4417.0132,607.9579,663.497,816.3867,302.229,3305.9419,1759.8494,379.2781,379.2781,379.2781,323.5033,1108.5897,379.2781,379.2781,91.7309,379.2781,379.2781,379.2781,1080.1382,379.2781,1180.0254,101.1884,379.2781,379.2781,432.41
09/06/2010,187.2957,417.2541,176.612,196.6,290.227,272.66,283.0523,89.1287,1136.5417,337.2896,502.3136,271.0998,170.1584,169.5987,183.7233,177.5401,183.7233,177.954,183.7233,171.4927,177.954,183.7233,183.7233,193.9476,2058.5,2420.4199,141.5881,170.0817,193.97,4703.8198,308.8592,504.97,497.763,347.612,165.03,298.093,23683.9,497.763,165.03,286.706,497.763,351.4194,165.03,6317.26,298.093,504.97,497.763,351.4194,1296.9301,347.612,687.47,351.4194,4447.21,351.4194,3820.3,298.093,3820.3,3834.2556,10016.7071,3834.2556,66747.2969,609.2246,663.838,805.969,609.2246,663.838,443.91,4447.709,609.2246,663.838,817.0011,302.812,3302.207,1759.9034,382.36,382.36,382.36,323.5957,1125.6367,382.36,382.36,91.7309,382.36,382.36,382.36,1088.9386,382.36,1185.7975,101.6451,382.36,382.36,433.3
09/07/2010,187.8344,417.5481,177.1999,196.71,294.2471,273.7,285.3941,89.2592,1139.1312,338.6706,501.9738,271.9489,170.4802,170.0983,184.3899,177.9201,184.3899,178.6889,184.3899,172.0657,178.6889,184.3899,184.3899,194.1725,2074.1101,2460.74,141.5881,170.0817,194.3,4601.4902,308.3057,503.979,494.932,346.874,164.399,297.695,23701.6,494.932,164.399,286.345,494.932,350.6698,164.399,6339.11,297.695,503.979,494.932,350.6698,1300.579,346.874,683.867,350.6698,4418.91,350.6698,3828.21,297.695,3828.21,3843.7529,10004.7568,3843.7529,66747.2969,606.1813,663.338,801.711,606.1813,663.338,435.661,4355.7041,606.1813,663.338,805.2473,298.546,3254.051,1739.4145,380.3025,380.3025,380.3025,318.3823,1122.2804,380.3025,380.3025,91.5675,380.3025,380.3025,380.3025,1083.0725,380.3025,1182.2284,101.2726,380.3025,380.3025,431.35
09/08/2010,187.5517,417.318,176.9329,196.6,293.8572,274.16,285.332,89.7127,1140.6891,339.082,503.4399,271.9833,170.253,169.7562,184.0944,177.708,184.0944,178.3531,184.0944,171.6936,178.3531,184.0944,184.0944,194.7767,2069.53,2448.1699,141.5881,170.0817,194.18,4705.6001,306.8524,505.796,493.339,347.789,163.751,296.072,23272.73,493.339,163.751,284.459,493.339,348.8159,163.751,6211.8,296.072,505.796,493.339,348.8159,1301.951,347.789,688.141,348.8159,4416.89,348.8159,3822.47,296.072,3822.47,3848.7866,9912.2134,3848.7866,66407.2813,605.0499,659.426,801.62,605.0499,659.426,437.119,4374.2661,605.0499,659.426,802.9891,297.744,3309.6179,1766.559,379.772,379.772,379.772,322.0927,1132.6688,379.772,379.772,91.805,379.772,379.772,379.772,1082.014,379.772,1181.8301,101.5521,379.772,379.772,435.78
09/09/2010,187.2918,416.5371,176.518,196.23,293.2128,273.11,284.4357,89.1428,1135.826,337.6554,497.6109,271.2379,170.0664,169.4818,183.8189,177.5254,183.8189,178.0333,183.8189,171.3457,178.0333,183.8189,183.8189,194.2804,2057.6101,2417.3101,141.5881,170.0817,193.51,4720.4399,309.5135,510.583,496.36,349.094,164.123,297.651,23403.45,496.36,164.123,285.827,496.36,350.6565,164.123,6132.6,297.651,510.583,496.36,350.6565,1301.951,349.094,690.949,350.6565,4401.82,350.6565,3758.63,297.651,3758.63,3790.8059,9718.0801,3790.8059,66624.1016,606.0383,659.52,803.309,606.0383,659.52,438.97,4396.6724,606.0383,659.52,806.3408,298.986,3345.2371,1786.8985,381.6284,381.6284,381.6284,324.616,1134.437,381.6284,381.6284,92.1777,381.6284,381.6284,381.6284,1087.7054,381.6284,1187.3032,102.0668,381.6284,381.6284,440.36
09/10/2010,186.643,415.048,176.1896,195.53,294.7156,275.04,284.8206,89.1395,1137.7657,337.5976,501.1976,272.3712,169.7414,168.9618,183.4236,177.3306,183.4236,177.5655,183.4236,171.0128,177.5655,183.4236,183.4236,193.1212,2055.3799,2411.21,141.5881,170.0817,192.98,4742.29,310.2274,510.583,501.747,349.094,165.663,299.006,23441.46,501.747,165.663,287.294,501.747,352.3041,165.663,6132.6,299.006,510.583,501.747,352.3041,1301.951,349.094,692.082,352.3041,4422.02,352.3041,3777.19,299.006,3777.19,3814.8157,9710.2294,3814.8157,66806.7891,607.6918,661.969,805.823,607.6918,661.969,440.38,4418.1914,607.6918,661.969,809.1284,300.02,3342.4939,1782.571,383.1018,383.1018,383.1018,325.4854,1128.9613,383.1018,383.1018,92.6724,383.1018,383.1018,383.1018,1091.8474,383.1018,1192.8427,102.4774,383.1018,383.1018,439.73
09/13/2010,186.4907,417.4244,176.378,196.65,294.0802,277.46,287.2625,89.8218,1150.3824,339.8873,506.5139,274.8486,169.7091,168.8424,183.5575,177.4733,183.5575,177.5476,183.5575,171.0464,177.5476,183.5575,183.5575,193.4386,2065.52,2427.77,141.5881,170.0817,194.37,4856.6099,316.5306,522.54,508.721,355.463,171.081,304.774,23974.46,508.721,171.081,292.686,508.721,359.5045,171.081,6245.49,304.774,522.54,508.721,359.5045,1301.951,355.463,704.819,359.5045,4492.55,359.5045,3821.4,304.774,3821.4,3867.9114,9763.7864,3867.9114,68030.5781,619.9109,676.674,821.625,619.9109,676.674,448.274,4494.1802,619.9109,676.674,837.4407,310.531,3391.0559,1799.2969,391.0332,391.0332,391.0332,332.7415,1141.6597,391.0332,391.0332,94.3111,391.0332,391.0332,391.0332,1113.2783,391.0332,1211.1218,103.9445,391.0332,391.0332,442.65
09/14/2010,186.8228,420.1137,176.7358,197.91,294.0196,280.03,289.4395,90.7425,1159.9257,342.9537,509.1118,277.0767,169.9473,169.2139,184.0579,177.757,184.0579,177.9543,184.0579,171.3179,177.9543,184.0579,184.0579,194.4693,2075.3201,2448.3799,141.5881,170.0817,195.75,4903.8599,317.3703,524.625,507.696,358.698,172.046,305.189,24014.33,507.696,172.046,292.987,507.696,360.2865,172.046,6356.3,305.189,524.625,507.696,360.2865,1306.083,358.698,687.242,360.2865,4403.7,360.2865,3832.8,305.189,3832.8,3882.0825,9780.7202,3882.0825,67691.8516,620.3402,675.667,823.443,620.3402,675.667,450.217,4519.5918,620.3402,675.667,841.3152,311.726,3366.7881,1776.8694,391.7682,391.7682,391.7682,333.5609,1146.9285,391.7682,391.7682,94.3355,391.7682,391.7682,391.7682,1115.3759,391.7682,1211.8502,104.3711,391.7682,391.7682,442.55
09/15/2010,186.4795,418.1247,176.6806,197,292.086,278.95,288.5551,90.4659,1155.5377,342.7436,508.0013,276.3786,169.7698,168.9542,183.8501,177.6575,183.8501,177.6761,183.8501,171.0759,177.6761,183.8501,183.8501,194.6488,2064.6599,2415.21,141.5881,170.0817,195.17,4924.6802,319.2809,532.697,510.05,356.965,172.347,306.674,23921.04,510.05,172.347,294.019,510.05,361.9333,172.347,6357.9,306.674,532.697,510.05,361.9333,1374.839,356.965,684.362,361.9333,4395.37,361.9333,3769.37,306.674,3769.37,3819.1086,9613.1877,3819.1086,68106.8516,621.4667,677.197,825.304,621.4667,677.197,452.593,4540.7959,621.4667,677.197,855.4261,317.076,3337.5911,1766.0939,392.7845,392.7845,392.7845,332.6898,1145.8044,392.7845,392.7845,94.4742,392.7845,392.7845,392.7845,1118.1665,392.7845,1215.2523,104.6986,392.7845,392.7845,441.13
09/16/2010,185.8391,417.8825,176.3763,196.9,290.1407,278.6,288.1656,90.6029,1154.8652,342.3038,507.5148,276.0551,169.4867,168.4535,183.3831,177.4001,183.3831,177.1831,183.3831,170.6189,177.1831,183.3831,183.3831,193.9374,2059.8999,2399.2,141.5881,170.0817,195.03,4855.1201,316.7987,530.902,504.801,356.965,171.17,305.199,23771.2,504.801,171.17,292.549,504.801,359.8252,171.17,6368.38,305.199,530.902,504.801,359.8252,1360.338,356.965,687.549,359.8252,4406.26,359.8252,3702.63,305.199,3702.63,3753.136,9440.0769,3753.136,67662.9922,617.0207,671.155,819.413,617.0207,671.155,450.38,4518.5996,617.0207,671.155,854.6389,317.027,3288.5,1753.3817,390.1318,390.1318,390.1318,329.6368,1152.3152,390.1318,390.1318,94.1748,390.1318,390.1318,390.1318,1111.1,390.1318,1209.7545,104.2676,390.1318,390.1318,437.71
09/17/2010,186.0207,417.2392,176.3955,196.58,293.4352,279.55,290.1574,90.6727,1160.3282,344.1351,506.8866,277.9963,169.5711,168.5357,183.6472,177.556,183.6472,177.4597,183.6472,170.8313,177.4597,183.6472,183.6472,193.7563,2062.3799,2403.01,141.5881,170.0817,194.96,4823.3301,319.965,538.984,511.821,357.612,172.557,308.608,24133.08,511.821,172.557,295.663,511.821,363.9517,172.557,6340.1,308.608,538.984,511.821,363.9517,1372.488,357.612,689.728,363.9517,4401.98,363.9517,3710.98,308.608,3710.98,3759.2112,9436.5596,3759.2112,67089.1172,614.017,666.703,815.292,614.017,666.703,450.407,4518.8638,614.017,666.703,855.2504,317.883,3283.6189,1741.2428,392.0226,392.0226,392.0226,328.4129,1155.2035,392.0226,392.0226,94.1638,392.0226,392.0226,392.0226,1117.4797,392.0226,1213.6835,104.7604,392.0226,392.0226,436.69
09/20/2010,185.7108,417.6222,176.4071,196.76,292.113,279.55,291.3155,90.6608,1163.486,344.2014,506.1761,277.571,169.4667,168.3537,183.5124,177.499,183.5124,177.2967,183.5124,170.6782,177.2967,183.5124,183.5124,194.1213,2068.01,2416.6599,141.5881,170.0817,195.34,4911.1699,321.8159,549.526,513.192,358.383,173.166,309.856,24164.41,513.192,173.166,296.263,513.192,365.4007,173.166,6340.1,309.856,549.526,513.192,365.4007,1362.59,358.383,689.511,365.4007,4400.98,365.4007,3704,309.856,3704,3743.376,9460.5317,3743.376,68190.4609,622.2973,676.458,825.979,622.2973,676.458,457.182,4575.3032,622.2973,676.458,865.0334,320.982,3310.3049,1757.4928,395.155,395.155,395.155,332.9687,1159.6775,395.155,395.155,95.0624,395.155,395.155,395.155,1126.1204,395.155,1221.6644,105.4321,395.155,395.155,442.34
09/21/2010,185.9733,419.5601,176.8427,197.67,289.0513,278.27,288.9144,90.3904,1154.6249,342.2255,502.5499,275.6693,169.5504,168.4613,183.6667,177.5933,183.6667,177.4364,183.6667,170.8001,177.4364,183.6667,183.6667,194.7925,2080.6699,2441.6699,141.5881,170.0817,196.26,4914.46,322.2675,552.695,513.192,361.149,173.434,310.863,24219.29,513.192,173.434,297.127,513.192,366.5925,173.434,6287.74,310.863,552.695,513.192,366.5925,1358.705,361.149,703.668,366.5925,4477.16,366.5925,3716.75,310.863,3716.75,3753.2083,9494.0759,3753.2083,67719.1328,615.4797,665.559,817.521,615.4797,665.559,457.727,4573.5723,615.4797,665.559,862.072,320.285,3317.4929,1759.9812,395.093,395.093,395.093,333.8796,1157.5736,395.093,395.093,95.4317,395.093,395.093,395.093,1125.9479,395.093,1223.9594,105.6471,395.093,395.093,440.33
09/22/2010,186.7269,424.1453,177.2692,199.85,284.6404,278.8,290.7213,90.3852,1162.0408,344.2774,507.8804,277.2298,169.8862,168.9941,184.2173,177.877,184.2173,178.0412,184.2173,171.2466,178.0412,184.2173,184.2173,196.1534,2084.27,2453.0701,141.5881,170.0817,198.27,4982.29,323.6887,551.829,513.192,362.014,173.434,311.377,24171.71,513.192,173.434,297.745,513.192,366.6996,173.434,6388.56,311.377,551.829,513.192,366.6996,1351.755,362.014,717.551,366.6996,4522.9,366.6996,3716.75,311.377,3716.75,3753.2083,9494.0759,3753.2083,68325.1797,621.1458,674.199,825.042,621.1458,674.199,459.177,4584.8306,621.1458,674.199,870.8459,324.008,3320.8311,1763.151,396.6098,396.6098,396.6098,336.6805,1162.4764,396.6098,396.6098,95.8329,396.6098,396.6098,396.6098,1130.0386,396.6098,1228.1342,105.9492,396.6098,396.6098,434.02
09/23/2010,187.0772,423.6301,177.3405,199.6,287.4009,280.05,291.7981,90.7361,1167.8927,345.5655,513.0467,278.28,170.1346,169.3405,184.4863,178.0476,184.4863,178.3925,184.4863,171.5797,178.3925,184.4863,184.4863,196.4742,2083.04,2452.6499,141.5881,170.0817,197.97,4941.54,323.2094,548.07,513.192,357.602,174.133,311.057,24171.71,513.192,174.133,297.666,513.192,366.323,174.133,6343.96,311.057,548.07,513.192,366.323,1347.3621,357.602,719.572,366.323,4530.67,366.323,3716.75,311.057,3716.75,3753.2083,9494.0759,3753.2083,68794.3203,623.2252,678.25,827.328,623.2252,678.25,459.01,4573.8174,623.2252,678.25,868.701,322.515,3308.9431,1756.3569,396.3358,396.3358,396.3358,335.0949,1151.8192,396.3358,396.3358,95.806,396.3358,396.3358,396.3358,1129.2543,396.3358,1226.29,105.8497,396.3358,396.3358,433.82
09/24/2010,186.6006,424.7792,177.0827,200.15,287.7868,283.54,295.5932,91.2967,1182.639,348.8961,514.7519,281.6423,169.9414,168.9947,184.0913,177.8499,184.0913,177.9623,184.0913,171.2478,177.9623,184.0913,184.0913,196.1282,2076.55,2434.26,141.5881,170.0817,198.24,4941.54,324.6665,557.583,518.395,356.354,173.57,312.89,24214.51,518.395,173.57,298.972,518.395,368.3893,173.57,6372.06,312.89,557.583,518.395,368.3893,1376.722,356.354,720.038,368.3893,4556.8,368.3893,3716.75,312.89,3716.75,3753.2083,9494.0759,3753.2083,68196.4766,625.096,677.798,829.538,625.096,677.798,465.379,4636.3223,625.096,677.798,873.4653,323.915,3346.156,1769.8047,398.6489,398.6489,398.6489,338.4625,1155.1798,398.6489,398.6489,96.2546,398.6489,398.6489,398.6489,1136.243,398.6489,1230.8972,106.3944,398.6489,398.6489,438.65
09/27/2010,187.0533,425.8655,177.5098,200.66,287.061,284.05,294.2759,91.5675,1178.9662,348.1182,511.7811,280.8174,170.1006,169.2862,184.4744,178.0286,184.4744,178.3447,184.4744,171.5357,178.3447,184.4744,184.4744,196.1308,2089.9299,2466.26,141.5881,170.0817,199.09,5018.3101,328.6758,561.507,523.79,360.138,174.866,315.964,24445.65,523.79,174.866,302.021,523.79,372.0115,174.866,6350.5,315.964,561.507,523.79,372.0115,1403.399,360.138,735.84,372.0115,4617.54,372.0115,3786.42,315.964,3786.42,3835.2078,9562.604,3835.2078,68815.9688,630.0404,685.157,835.674,630.0404,685.157,464.279,4627.0581,630.0404,685.157,879.5232,325.805,3332.616,1760.3165,401.8084,401.8084,401.8084,339.115,1158.0739,401.8084,401.8084,97.2264,401.8084,401.8084,401.8084,1145.124,401.8084,1241.8986,107.3325,401.8084,401.8084,436.89
09/28/2010,187.0013,427.3385,177.7447,201.35,285.1894,284.27,293.7313,92.1063,1179.8574,348.5101,514.1991,280.5502,170.1247,169.2915,184.4639,177.9874,184.4639,178.2876,184.4639,171.5147,178.2876,184.4639,184.4639,196.9725,2096.3101,2480.4099,141.5881,170.0817,199.79,5045.75,327.5863,558.443,522.521,358.606,174.855,314.319,24165.89,522.521,174.855,300.459,522.521,370.2555,174.855,6350.5,314.319,558.443,522.521,370.2555,1396.402,358.606,734.923,370.2555,4598.41,370.2555,3753.76,314.319,3753.76,3810.7268,9456.0366,3810.7268,69227.6328,635.271,690.435,842.721,635.271,690.435,467.415,4657.8799,635.271,690.435,897.7319,333.314,3328.679,1756.6382,401.7216,401.7216,401.7216,340.2416,1161.5527,401.7216,401.7216,97.0522,401.7216,401.7216,401.7216,1144.8749,401.7216,1244.3464,107.3387,401.7216,401.7216,435.97
